project,conditions,date,obs,time_off_ms,time_on_ms,displacement_nm,force,analyzer,index,hmm_state,num_windows,length_hz,start,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_signal_ratio,back_signal_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,2130,81.4,4.84278276719139,0.286972957746479,hm-model/cp,31,2,3,225,206587,206993,TRUE,TRUE,TRUE,TRUE,4.84278276719139,0.0439417710078086,0.0834455300360475,1.67644425370071,0.333729526262955,407,81.4,2757,2759,206587,206993,75,41.355
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,720,96.6,8.73236979407236,0.461932833333333,hm-model/cp,32,2,5,375,210463,210945,TRUE,TRUE,TRUE,TRUE,8.73236979407236,0.0453883410663368,0.0635129853768388,1.34183907133018,0.522801918292872,483,96.6,2808,2812,210463,210945,75,42.15
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,435,153.4,9.3455022651854,0.566345379310344,hm-model/cp,33,2,9,675,213058,213824,TRUE,TRUE,TRUE,TRUE,9.3455022651854,0.043515921432626,0.0673221929136663,1.92578528785385,0.484735454874187,767,153.4,2842,2850,213058,213824,75,42.63
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,390,112.6,10.8161279802069,0.579303692307692,hm-model/cp,34,2,7,525,215639,216201,TRUE,TRUE,TRUE,TRUE,10.8161279802069,0.0434946413173293,0.0395367349282114,1.46286268808314,2.55391969205635,563,112.6,2877,2883,215639,216201,75,43.2
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,1590,57.2,14.0501294851295,0.803222264150943,hm-model/cp,35,2,4,300,224169,224454,TRUE,TRUE,TRUE,TRUE,14.0501294851295,0.0428810329252937,0.0400610804898668,0.797429151142349,2.52945814555653,286,57.2,2990,2993,224169,224454,75,44.85
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,855,113.4,15.0612969425498,0.929493192982457,hm-model/cp,36,2,8,600,228765,229331,TRUE,TRUE,TRUE,TRUE,15.0612969425498,0.046129917512744,0.0241423218820955,0.53703906076865,1.81814069899546,567,113.4,3051,3058,228765,229331,75,45.795
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,2700,127.4,13.1628300681431,0.743958,hm-model/cp,37,2,9,675,242894,243530,TRUE,TRUE,TRUE,TRUE,13.1628300681431,0.0437834627247824,0.0405204484992754,5.24634351095244,1.55086224941245,637,127.4,3239,3247,242894,243530,75,48.63
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,90,101.4,5.39403727206419,0.315769333333334,hm-model/cp,38,2,8,600,244008,244514,TRUE,TRUE,TRUE,TRUE,5.39403727206419,0.0403967957945887,0.0592472453408228,2.38147568921625,3.18625284219584,507,101.4,3254,3261,244008,244514,75,48.795
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,690,363,6.76492736790245,0.413003304347826,hm-model/cp,39,2,24,1800,247979,249793,TRUE,TRUE,TRUE,TRUE,6.76492736790245,0.0420333085252375,0.070544400399483,0.713354342866681,0.439497513144538,1815,363,3308,3331,247979,249793,75,49.935
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,240,59,7.3436487244898,0.4945355,hm-model/cp,40,2,3,225,250965,251259,TRUE,TRUE,TRUE,TRUE,7.3436487244898,0.0434755920804148,0.0366679158203158,2.32607006212489,6.66762786069519,295,59,3348,3350,250965,251259,75,50.22
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,75,58.8,15.8183865573771,0.8193872,hm-model/cp,41,2,4,300,251655,251948,TRUE,TRUE,TRUE,TRUE,15.8183865573771,0.040995414974061,0.0442974833485643,0.72893322902955,2.09266290840553,294,58.8,3356,3359,251655,251948,75,50.34
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,1920,160,6.3980615625,0.6064680625,hm-model/cp,42,2,9,675,261624,262423,TRUE,TRUE,TRUE,TRUE,6.3980615625,0.0424809992372543,0.0354752603562816,2.74624677158568,0.563875054085798,800,160,3488,3496,261624,262423,75,52.32
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,720,143.2,12.3781029279279,0.595137666666667,hm-model/cp,43,2,10,750,265848,266563,TRUE,TRUE,TRUE,TRUE,12.3781029279279,0.0409737743694706,0.0678624909866314,2.50655631345958,1.07095665244239,716,143.2,3545,3554,265848,266563,75,53.175
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,465,33.2,5.5117786429366,0.319916387096774,hm-model/cp,44,2,3,225,268990,269155,TRUE,TRUE,TRUE,TRUE,5.5117786429366,0.0402605333406037,0.106188832700066,1.29805748063703,1.57959962007505,166,33.2,3586,3588,268990,269155,75,53.775
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,1755,32.4,17.7282488095238,0.575434666666667,hm-model/cp,45,2,4,300,277977,278138,TRUE,TRUE,TRUE,TRUE,17.7282488095238,0.0415355820758335,0.0747924659233964,4.79724801031107,1.20086477440742,162,32.4,3706,3709,277977,278138,75,55.605
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,345,54.6,9.24581684538897,0.418577391304348,hm-model/cp,46,2,4,300,279947,280219,TRUE,TRUE,TRUE,TRUE,9.24581684538897,0.0486215536615165,0.0378411493407178,1.61301462620772,1.16980187533524,273,54.6,3733,3736,279947,280219,75,56.01
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,225,109.4,21.9161231120054,0.95573173333333294,hm-model/cp,47,2,9,675,281405,281951,TRUE,TRUE,TRUE,TRUE,21.9161231120054,0.0455334680180769,0.0760509381079731,1.01768671621294,1.22571406554362,547,109.4,3752,3760,281405,281951,75,56.34
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,210,46.2,13.1629962904499,0.528538857142857,hm-model/cp,48,2,3,225,283070,283300,TRUE,TRUE,TRUE,TRUE,13.1629962904499,0.0436282916553354,0.0595029908088664,0.712276696361543,1.75411320080566,231,46.2,3775,3777,283070,283300,75,56.625
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,615,55.2,8.68426095402547,0.389158048780488,hm-model/cp,49,2,3,225,286350,286625,TRUE,TRUE,TRUE,TRUE,8.68426095402547,0.0425185396710408,0.0672304877351463,0.855617747694466,1.48444546113394,276,55.2,3819,3821,286350,286625,75,57.3
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,945,55.2,18.4707059137519,0.727835174603175,hm-model/cp,50,2,4,300,291357,291632,TRUE,TRUE,TRUE,TRUE,18.4707059137519,0.0429620575228749,0.0561958960374251,4.99615779371264,1.09062165150145,276,55.2,3885,3888,291357,291632,75,58.275
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,3735,288.8,1.09403888034203,0.579932080321285,hm-model/cp,51,2,19,1425,310229,311672,TRUE,TRUE,TRUE,TRUE,1.09403888034203,0.0420801945185781,0.0342765512607538,2.50821056552779,1.89122986237076,1444,288.8,4138,4156,310229,311672,75,62.31
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,60,66.2,-5.16227473309609,-0.273088,hm-model/cp,52,2,3,225,311933,312263,TRUE,TRUE,FALSE,TRUE,-5.16227473309609,0.0380581841790155,0.0625807860220017,1.31218733902804,2.12628185367806,331,66.2,4161,4163,311933,312263,75,62.415
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,465,7.8,23.3645364764268,0.440691612903226,hm-model/cp,53,2,2,150,314684,314722,TRUE,TRUE,TRUE,TRUE,23.3645364764268,0.0411002842956588,0.0752676639873697,0.681808485159294,0.855354873196733,39,7.8,4195,4196,314684,314722,75,62.925
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,180,50,8.92598333333334,0.354111333333334,hm-model/cp,54,2,4,300,315691,315940,TRUE,TRUE,TRUE,TRUE,8.92598333333334,0.0399544848958359,0.110340891702869,1.50980593642806,4.19075173499765,250,50,4209,4212,315691,315940,75,63.15
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,450,110.8,9.72797952380953,0.4565048,hm-model/cp,55,2,9,675,318255,318808,TRUE,TRUE,TRUE,TRUE,9.72797952380953,0.0416875151353752,0.0711988823928764,1.27360705035467,0.955527680958431,554,110.8,4243,4251,318255,318808,75,63.66
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,180,40.2,13.5783314569536,0.50851,hm-model/cp,56,2,4,300,319796,319996,TRUE,TRUE,TRUE,TRUE,13.5783314569536,0.047245132522245,0.0502389557636238,1.27150356194829,1.77816979375351,201,40.2,4264,4267,319796,319996,75,63.96
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,1215,166,9.09745527065527,0.949062518518519,hm-model/cp,57,2,12,900,326153,326982,TRUE,TRUE,TRUE,TRUE,9.09745527065527,0.0447497871768361,0.05130106403471,2.03532737310691,2.77634119548044,830,166,4349,4360,326153,326982,75,65.355
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,1305,120.6,9.27000697137869,0.426345103448276,hm-model/cp,58,2,9,675,333625,334227,TRUE,TRUE,TRUE,TRUE,9.27000697137869,0.048027207906255,0.079205621200194,2.61771662973672,0.737628184435668,603,120.6,4448,4456,333625,334227,75,66.75
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,495,84.6,5.10084682752458,0.251626666666667,hm-model/cp,59,2,4,300,336655,337077,TRUE,TRUE,TRUE,TRUE,5.10084682752458,0.0436205963684753,0.0631618171401388,2.89383741012483,2.34411987367481,423,84.6,4490,4493,336655,337077,75,67.335
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,375,96.8,17.9912547834101,0.88478656,hm-model/cp,60,2,7,525,338850,339333,TRUE,TRUE,TRUE,TRUE,17.9912547834101,0.0412016788467482,0.0587550456553971,1.17441336166268,1.7229110255345,484,96.8,4519,4525,338850,339333,75,67.8
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,75,126.6,9.14012919382504,0.4020176,hm-model/cp,61,2,9,675,339843,340475,TRUE,TRUE,TRUE,TRUE,9.14012919382504,0.0464976973618644,0.0650559920383843,1.30782593588434,0.341347765074373,633,126.6,4531,4539,339843,340475,75,68.01
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,135,102.4,16.041301010101,0.720526222222223,hm-model/cp,62,2,7,525,341159,341670,TRUE,TRUE,TRUE,TRUE,16.041301010101,0.0448658445849777,0.0621728238499982,1.17174248961677,1.98770188142545,512,102.4,4549,4555,341159,341670,75,68.28
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,255,115,3.52174453781513,0.386538352941177,hm-model/cp,63,2,3,225,342774,343348,TRUE,TRUE,TRUE,TRUE,3.52174453781513,0.0403304907032456,0.0401387636663161,0.994846571778443,0.540778526291276,575,115,4573,4575,342774,343348,75,68.595
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,255,17,11.7034268907563,0.400709647058824,hm-model/cp,64,2,2,150,344524,344608,TRUE,TRUE,TRUE,TRUE,11.7034268907563,0.0383343725110911,0.029526765290178,1.37905231641542,1.30588230883714,85,17,4593,4594,344524,344608,75,68.895
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,495,66.6,10.2965638933505,0.478442909090909,hm-model/cp,65,2,4,300,347083,347415,TRUE,TRUE,TRUE,TRUE,10.2965638933505,0.0406212237262069,0.0716639303426228,1.94297103589938,1.322848462942,333,66.6,4628,4631,347083,347415,75,69.42
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,465,148.4,7.02329423829946,0.473142451612903,hm-model/cp,66,2,9,675,349555,350296,TRUE,TRUE,TRUE,TRUE,7.02329423829946,0.0435980628230041,0.0370308295657126,2.20422839238796,1.87527352893314,742,148.4,4663,4671,349555,350296,75,69.945
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,825,114.8,19.6692071061763,1.09646996363636,hm-model/cp,67,2,8,600,354459,355032,TRUE,TRUE,TRUE,TRUE,19.6692071061763,0.0440266242997048,0.0630199309259589,0.328617527143238,1.36184292935826,574,114.8,4727,4734,354459,355032,75,70.95
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,165,49,-6.93636783216783,-0.279995636363636,hm-model/cp,68,2,3,225,355873,356117,TRUE,TRUE,FALSE,TRUE,-6.93636783216783,0.0348626486655193,0.103023345930522,1.31472269453251,2.07457489974714,245,49,4746,4748,355873,356117,75,71.19
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,1170,363.2,9.82710840084793,0.697301948717949,hm-model/cp,69,2,24,1800,361980,363795,TRUE,TRUE,TRUE,TRUE,9.82710840084793,0.0407049855659706,0.0316030462210299,2.46025989739163,0.966775659982401,1816,363.2,4827,4850,361980,363795,75,72.465
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,300,61.4,13.2538460311284,0.5547196,hm-model/cp,70,2,5,375,365314,365620,TRUE,TRUE,TRUE,TRUE,13.2538460311284,0.0417841688784827,0.0591262331891441,0.96731302105962,1.63504699218538,307,61.4,4871,4875,365314,365620,75,73.095
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,630,115.2,-8.62569103747963,-0.384963428571429,hm-model/cp,71,2,8,600,368818,369393,TRUE,TRUE,FALSE,TRUE,-8.62569103747963,0.0418064410079382,0.0794886289676465,1.00638919892551,1.86365799720714,576,115.2,4918,4925,368818,369393,75,73.815
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-05,1710,66.4,10.4394428891377,0.496650736842105,hm-model/cp,72,2,5,375,377985,378316,TRUE,TRUE,TRUE,TRUE,10.4394428891377,0.0425539537710234,0.0699606845723887,2.18170181993028,1.160969330181,332,66.4,5040,5044,377985,378316,75,75.63
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,NA,109.2,-8.74252387096774,-0.3777536,hm-model/cp,1,2,6,450,368,913,TRUE,TRUE,FALSE,TRUE,-8.74252387096774,0.0396324263489652,0.0914052106818878,0.855215433146939,1.50787375379414,546,109.2,6,11,368,913,75,0.09
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,180,92.2,9.90499537712896,0.447409333333334,hm-model/cp,2,2,6,450,1799,2259,TRUE,TRUE,TRUE,TRUE,9.90499537712896,0.0436685385507607,0.092558193538727,1.7397403644259,2.98633785374815,461,92.2,24,29,1799,2259,75,0.375
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,270,59.8,30.5319709504686,1.25464577777778,hm-model/cp,3,2,3,225,3485,3783,TRUE,TRUE,TRUE,TRUE,30.5319709504686,0.0420766152510183,0.0718195897867382,0.809637014068069,0.798144581242864,299,59.8,48,50,3485,3783,75,0.72
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,420,226.2,12.3635610413638,0.638521142857143,hm-model/cp,4,2,15,1125,5932,7062,TRUE,TRUE,TRUE,TRUE,12.3635610413638,0.0404076472720652,0.0783854141043572,3.39131357974122,2.59369832767949,1131,226.2,79,93,5932,7062,75,1.335
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,480,112.2,5.85133723091977,0.321947,hm-model/cp,5,2,6,450,9277,9837,TRUE,TRUE,TRUE,TRUE,5.85133723091977,0.0373460173343512,0.0545801505296228,0.677789450372625,2.49964046419413,561,112.2,126,131,9277,9837,75,1.935
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,540,66.6,18.6079979191205,0.871731111111111,hm-model/cp,6,2,4,300,12537,12869,TRUE,TRUE,TRUE,TRUE,18.6079979191205,0.0473555560191724,0.0611471608604522,1.42204586008711,1.67427874622472,333,66.6,168,171,12537,12869,75,2.52
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,825,194.2,3.62021030500444,0.263169454545455,hm-model/cp,7,2,10,750,16928,17898,TRUE,TRUE,TRUE,TRUE,3.62021030500444,0.0427016801546863,0.0871542325125239,1.61741812723809,0.776775261754967,971,194.2,227,236,16928,17898,75,3.405
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,180,273.2,-0.551576393110437,-0.143530666666667,hm-model/cp,8,2,15,1125,18583,19948,TRUE,TRUE,FALSE,TRUE,-0.551576393110437,0.0404027635256973,0.0907632727099592,0.941502263223272,1.27050743711702,1366,273.2,249,263,18583,19948,75,3.75
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,330,95.4,8.25694588034916,0.378626181818182,hm-model/cp,9,2,5,375,21380,21856,TRUE,TRUE,TRUE,TRUE,8.25694588034916,0.0415917824247499,0.0704765644001432,2.46348894164246,1.81105980784774,477,95.4,286,290,21380,21856,75,4.29
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,375,52.4,14.1601366037736,0.5174672,hm-model/cp,10,2,3,225,23650,23911,TRUE,TRUE,TRUE,TRUE,14.1601366037736,0.0443383442393652,0.100456500712875,1.18787617648909,1.20297728481779,262,52.4,316,318,23650,23911,75,4.755
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,540,38.2,5.84937399527187,0.258435555555556,hm-model/cp,11,2,4,300,26585,26775,TRUE,TRUE,TRUE,TRUE,5.84937399527187,0.0424609741228015,0.0692406972533102,0.432059162024898,0.747587515791147,191,38.2,355,358,26585,26775,75,5.325
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,210,90.8,10.6154066478076,0.507994285714286,hm-model/cp,12,2,6,450,27959,28412,TRUE,TRUE,TRUE,TRUE,10.6154066478076,0.0473110317960231,0.069401137170166,2.21159522347126,3.23993385738752,454,90.8,373,378,27959,28412,75,5.64
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,255,141.2,5.15030466284075,0.272396235294118,hm-model/cp,13,2,9,675,29547,30252,TRUE,TRUE,TRUE,TRUE,5.15030466284075,0.0517863243651761,0.0753799129123478,1.60629015472828,0.425604900175951,706,141.2,396,404,29547,30252,75,6.015
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,450,86.8,-8.64044958333333,-0.475059733333333,hm-model/cp,14,2,4,300,32444,32877,TRUE,TRUE,FALSE,TRUE,-8.64044958333333,0.0434786105275219,0.0720798749770577,0.818930815346604,1.15768602401405,434,86.8,435,438,32444,32877,75,6.525
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,645,77.6,14.1957490849044,0.608573395348838,hm-model/cp,15,2,4,300,36052,36439,TRUE,TRUE,TRUE,TRUE,14.1957490849044,0.0480983436566404,0.0857313388377857,1.37224686235644,0.916139101984612,388,77.6,482,485,36052,36439,75,7.23
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-06-27,obs-06,255,103.8,8.13149609933526,0.478849882352941,hm-model/cp,16,2,7,525,37698,38216,TRUE,TRUE,TRUE,TRUE,8.13149609933526,0.0394836520919423,0.0778685974142948,0.956792340618651,4.44959410379499,519,103.8,503,509,37698,38216,75,7.545
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,NA,248.4,13.5057109587208,0.666667738221069,hm-model/cp,1,2,15,1125,40449,41690,TRUE,TRUE,TRUE,TRUE,13.5057109587208,0.0397209189754581,0.0997274188617106,1.61361315207578,3.10734270927706,1242,248.4,541,555,40449,41690,75,8.295
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,660,302.2,20.4769844864344,1.05843425851622,hm-model/cp,2,2,19,1425,44904,46414,TRUE,TRUE,TRUE,TRUE,20.4769844864344,0.0419063237465863,0.112270510871723,0.751066632208455,2.0743978338789,1511,302.2,600,618,44904,46414,75,9.225
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,1545,122.6,12.6850504587166,0.643221143607107,hm-model/cp,3,2,6,450,54010,54622,TRUE,TRUE,TRUE,TRUE,12.6850504587166,0.0347285359887124,0.070489721431614,2.91239876151976,2.78851899911052,613,122.6,722,727,54010,54622,75,10.875
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,150,514.4,7.75034670718573,0.520714984509102,hm-model/cp,4,2,33,2475,55321,57892,TRUE,TRUE,TRUE,TRUE,7.75034670718573,0.0360763545418435,0.0640534573905849,1.4074017931097,2.54995328996273,2572,514.4,738,770,55321,57892,75,11.4
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,30,211.2,17.8130940963263,0.898026531134932,hm-model/cp,5,2,13,975,57912,58967,TRUE,TRUE,TRUE,TRUE,17.8130940963263,0.0536496391864362,0.0979450231054945,2.38314840725099,11.8066718181993,1056,211.2,773,785,57912,58967,75,11.715
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,285,241.8,-3.65506427630682,-0.28013667160701,hm-model/cp,6,2,15,1125,60277,61485,TRUE,TRUE,FALSE,TRUE,-3.65506427630682,0.0272465417596625,0.100897071715652,4.16812649768238,1.86295163791232,1209,241.8,805,819,60277,61485,75,12.24
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,210,43.6,-13.7372125035867,-0.54664333490362,hm-model/cp,7,2,1,75,62454,62671,TRUE,TRUE,FALSE,TRUE,-13.7372125035867,0.0536936483577942,0.111308377587055,4.04060387272307,2.84614914797602,218,43.6,834,834,62454,62671,75,12.495
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,450,58,10.5850524076161,0.545973412627757,hm-model/cp,8,2,3,225,64824,65113,TRUE,TRUE,TRUE,TRUE,10.5850524076161,0.021065547182772,0.076921233058972,0.983683241215571,6.64885942524722,290,58,865,867,64824,65113,75,12.96
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,525,75.4,13.9549325403246,0.604568681945598,hm-model/cp,9,2,5,375,67625,68001,TRUE,TRUE,TRUE,TRUE,13.9549325403246,0.0369508230296694,0.12933567804467,1.87725579558009,1.25716531439701,377,75.4,903,907,67625,68001,75,13.53
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,285,403.8,-12.3259635844528,-0.755182902147356,hm-model/cp,10,2,24,1800,69345,71363,TRUE,TRUE,FALSE,TRUE,-12.3259635844528,0.037371979171027,0.0645947773495041,2.00896987740854,1.89385900617155,2019,403.8,927,950,69345,71363,75,14.235
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,1395,37.2,23.1726953925655,0.852071985428958,hm-model/cp,11,2,1,75,78235,78420,TRUE,TRUE,TRUE,TRUE,23.1726953925655,0.0342243156469069,0.191454561022137,1.31530874118198,3.55028294321215,186,37.2,1044,1044,78235,78420,75,15.645
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,360,72.2,13.3856671624161,0.577276170336142,hm-model/cp,12,2,4,300,80207,80567,TRUE,TRUE,TRUE,TRUE,13.3856671624161,0.0309236236778953,0.0485135195084061,2.70110466451955,0.519084889037924,361,72.2,1069,1072,80207,80567,75,16.05
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,1020,176.8,20.2234462618159,1.12426309924372,hm-model/cp,13,2,10,750,85475,86358,TRUE,TRUE,TRUE,TRUE,20.2234462618159,0.0348119943807719,0.0970765796437933,1.26388620302283,7.44861512545932,884,176.8,1141,1150,85475,86358,75,17.235
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,1860,243,5.16851920028375,0.415616421573183,hm-model/cp,14,2,14,1050,95473,96687,TRUE,TRUE,TRUE,TRUE,5.16851920028375,0.0364750533095095,0.0702819968690489,0.973058612020842,1.99477607999364,1215,243,1275,1288,95473,96687,75,19.26
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,390,41.4,18.4162075082093,0.730544938429671,hm-model/cp,15,2,1,75,98538,98744,TRUE,TRUE,TRUE,TRUE,18.4162075082093,0.0313827787270344,0.0830353789275184,1.99100069135812,5.17652595714308,207,41.4,1315,1315,98538,98744,75,19.71
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,7545,135.2,10.1543587567678,0.605769614026778,hm-model/cp,16,2,8,600,136320,136995,TRUE,TRUE,TRUE,TRUE,10.1543587567678,0.0371119463341104,0.103231965767962,1.05628582140766,4.72747260527388,676,135.2,1819,1826,136320,136995,75,27.3
project_myoV-phosphate,myoV-S217A_pH-7.0_0mM-Pi,2020-12-07,obs-02,1665,313,7.76574502369315,0.477280635202076,hm-model/cp,17,2,19,1425,145216,146780,TRUE,TRUE,TRUE,TRUE,7.76574502369315,0.0380564750017304,0.106411262171659,2.75695693073193,3.39055071667211,1565,313,1938,1956,145216,146780,75,29.19
